transaction_id,Month Name,Day Name,Hour,Month,Day of Week
129790,June,Wednesday,9,6,2
130217,June,Wednesday,15,6,2
130255,June,Wednesday,15,6,2
130801,June,Thursday,8,6,3
130821,June,Thursday,8,6,3
131113,June,Thursday,10,6,3
131250,June,Thursday,11,6,3
131536,June,Thursday,16,6,3
131880,June,Friday,7,6,4
132040,June,Friday,8,6,4
132728,June,Friday,14,6,4
133025,June,Saturday,6,6,5
134648,June,Sunday,9,6,6
134940,June,Sunday,11,6,6
135226,June,Sunday,16,6,6
135952,June,Monday,9,6,0
136149,June,Monday,10,6,0
136421,June,Monday,13,6,0
136601,June,Monday,16,6,0
136792,June,Tuesday,7,6,1
137258,June,Tuesday,9,6,1
137404,June,Tuesday,10,6,1
137596,June,Tuesday,13,6,1
137961,June,Wednesday,7,6,2
138208,June,Wednesday,8,6,2
138230,June,Wednesday,9,6,2
138614,June,Wednesday,10,6,2
138841,June,Wednesday,14,6,2
139202,June,Thursday,7,6,3
139205,June,Thursday,7,6,3
139424,June,Thursday,9,6,3
139485,June,Thursday,9,6,3
140615,June,Friday,9,6,4
141289,June,Friday,17,6,4
142739,June,Sunday,7,6,6
142847,June,Sunday,8,6,6
143075,June,Sunday,9,6,6
143120,June,Sunday,10,6,6
143176,June,Sunday,10,6,6
143822,June,Monday,6,6,0
144069,June,Monday,8,6,0
144093,June,Monday,8,6,0
144126,June,Monday,8,6,0
144298,June,Monday,10,6,0
144386,June,Monday,10,6,0
144628,June,Monday,14,6,0
145159,June,Tuesday,8,6,1
145711,June,Tuesday,11,6,1
145838,June,Tuesday,13,6,1
145876,June,Tuesday,14,6,1
146008,June,Tuesday,15,6,1
146033,June,Tuesday,16,6,1
146782,June,Wednesday,13,6,2
148163,June,Thursday,17,6,3
148166,June,Thursday,17,6,3
148478,June,Friday,7,6,4
148824,June,Friday,9,6,4
148858,June,Friday,10,6,4
148922,June,Friday,10,6,4
149127,June,Friday,13,6,4
149192,June,Friday,14,6,4
149388,June,Friday,18,6,4
80441,May,Monday,7,5,0
80619,May,Monday,11,5,0
80794,May,Monday,12,5,0
80802,May,Monday,12,5,0
80863,May,Monday,13,5,0
80875,May,Monday,13,5,0
80889,May,Monday,13,5,0
82052,May,Tuesday,15,5,1
82110,May,Tuesday,15,5,1
82593,May,Wednesday,8,5,2
82660,May,Wednesday,10,5,2
82679,May,Wednesday,10,5,2
82833,May,Wednesday,12,5,2
82837,May,Wednesday,12,5,2
83023,May,Wednesday,14,5,2
83194,May,Wednesday,15,5,2
83260,May,Wednesday,16,5,2
83698,May,Thursday,9,5,3
83738,May,Thursday,10,5,3
84099,May,Thursday,14,5,3
84692,May,Friday,8,5,4
84708,May,Friday,9,5,4
84748,May,Friday,9,5,4
84750,May,Friday,9,5,4
84839,May,Friday,11,5,4
85146,May,Friday,14,5,4
85162,May,Friday,14,5,4
85678,May,Saturday,7,5,5
85680,May,Saturday,7,5,5
85720,May,Saturday,8,5,5
85848,May,Saturday,10,5,5
85923,May,Saturday,11,5,5
86734,May,Sunday,7,5,6
86745,May,Sunday,7,5,6
87172,May,Sunday,10,5,6
87330,May,Sunday,11,5,6
87835,May,Monday,7,5,0
87943,May,Monday,8,5,0
87970,May,Monday,8,5,0
88055,May,Monday,9,5,0
88284,May,Monday,10,5,0
88499,May,Monday,13,5,0
88538,May,Monday,14,5,0
88801,May,Monday,18,5,0
90004,May,Wednesday,6,5,2
90022,May,Wednesday,6,5,2
90212,May,Wednesday,7,5,2
90547,May,Wednesday,10,5,2
90893,May,Wednesday,14,5,2
90961,May,Wednesday,15,5,2
91373,May,Thursday,7,5,3
91424,May,Thursday,8,5,3
92039,May,Thursday,15,5,3
92100,May,Thursday,16,5,3
92291,May,Friday,6,5,4
92552,May,Friday,9,5,4
92562,May,Friday,9,5,4
92711,May,Friday,10,5,4
92731,May,Friday,10,5,4
92860,May,Friday,11,5,4
92972,May,Friday,13,5,4
93013,May,Friday,14,5,4
93034,May,Friday,14,5,4
93066,May,Friday,15,5,4
93093,May,Friday,16,5,4
93137,May,Friday,17,5,4
93197,May,Friday,18,5,4
93286,May,Saturday,7,5,5
93694,May,Saturday,9,5,5
93966,May,Saturday,11,5,5
93992,May,Saturday,11,5,5
95547,May,Monday,7,5,0
95838,May,Monday,8,5,0
96104,May,Monday,10,5,0
96411,May,Monday,14,5,0
96508,May,Monday,16,5,0
96815,May,Tuesday,7,5,1
97592,May,Tuesday,14,5,1
97867,May,Wednesday,6,5,2
97931,May,Wednesday,7,5,2
98902,May,Thursday,6,5,3
99349,May,Thursday,9,5,3
100559,May,Friday,9,5,4
100750,May,Friday,10,5,4
100999,May,Friday,13,5,4
101301,May,Saturday,7,5,5
101320,May,Saturday,7,5,5
101697,May,Saturday,9,5,5
101789,May,Saturday,9,5,5
101928,May,Saturday,10,5,5
102058,May,Saturday,12,5,5
102078,May,Saturday,13,5,5
102102,May,Saturday,13,5,5
102694,May,Sunday,9,5,6
103593,May,Monday,7,5,0
103598,May,Monday,7,5,0
103845,May,Monday,9,5,0
104791,May,Tuesday,7,5,1
105556,May,Tuesday,17,5,1
105569,May,Tuesday,17,5,1
105887,May,Wednesday,8,5,2
106113,May,Wednesday,10,5,2
106970,May,Thursday,8,5,3
107170,May,Thursday,9,5,3
107222,May,Thursday,10,5,3
107271,May,Thursday,10,5,3
107851,May,Friday,6,5,4
108080,May,Friday,8,5,4
108111,May,Friday,8,5,4
108267,May,Friday,10,5,4
108350,May,Friday,10,5,4
108536,May,Friday,13,5,4
109072,May,Saturday,8,5,5
109692,May,Saturday,13,5,5
109725,May,Saturday,14,5,5
109852,May,Saturday,15,5,5
109875,May,Saturday,16,5,5
110207,May,Sunday,8,5,6
110555,May,Sunday,13,5,6
110827,May,Sunday,16,5,6
110847,May,Sunday,16,5,6
111859,May,Monday,17,5,0
111862,May,Monday,17,5,0
112224,May,Tuesday,8,5,1
112297,May,Tuesday,8,5,1
112369,May,Tuesday,9,5,1
112736,May,Tuesday,13,5,1
112811,May,Tuesday,14,5,1
113308,May,Wednesday,8,5,2
113319,May,Wednesday,9,5,2
113690,May,Wednesday,12,5,2
113779,May,Wednesday,14,5,2
55035,April,Saturday,7,4,5
55118,April,Saturday,9,4,5
55313,April,Saturday,12,4,5
55390,April,Saturday,13,4,5
56271,April,Sunday,15,4,6
56703,April,Monday,8,4,0
56896,April,Monday,12,4,0
57476,April,Tuesday,7,4,1
57559,April,Tuesday,9,4,1
57596,April,Tuesday,10,4,1
57838,April,Tuesday,14,4,1
57851,April,Tuesday,14,4,1
58397,April,Wednesday,11,4,2
58535,April,Wednesday,12,4,2
58625,April,Wednesday,14,4,2
58644,April,Wednesday,14,4,2
59029,April,Thursday,7,4,3
59055,April,Thursday,8,4,3
59167,April,Thursday,10,4,3
59239,April,Thursday,11,4,3
59840,April,Friday,7,4,4
59849,April,Friday,7,4,4
60225,April,Friday,10,4,4
60329,April,Friday,12,4,4
60722,April,Saturday,7,4,5
60790,April,Saturday,8,4,5
61047,April,Saturday,10,4,5
61261,April,Saturday,14,4,5
61484,April,Saturday,18,4,5
62412,April,Monday,6,4,0
62433,April,Monday,6,4,0
62586,April,Monday,7,4,0
63033,April,Monday,12,4,0
63169,April,Monday,15,4,0
63503,April,Tuesday,8,4,1
63548,April,Tuesday,8,4,1
64005,April,Tuesday,14,4,1
64074,April,Tuesday,16,4,1
64233,April,Wednesday,6,4,2
64450,April,Wednesday,9,4,2
64563,April,Wednesday,10,4,2
64575,April,Wednesday,10,4,2
64595,April,Wednesday,10,4,2
64678,April,Wednesday,11,4,2
64937,April,Wednesday,17,4,2
64997,April,Wednesday,18,4,2
65066,April,Thursday,7,4,3
65599,April,Thursday,11,4,3
66557,April,Friday,15,4,4
66587,April,Friday,15,4,4
66796,April,Saturday,7,4,5
67019,April,Saturday,8,4,5
67038,April,Saturday,8,4,5
67327,April,Saturday,11,4,5
67784,April,Sunday,7,4,6
67908,April,Sunday,8,4,6
68620,April,Monday,6,4,0
68673,April,Monday,7,4,0
69784,April,Tuesday,9,4,1
70009,April,Tuesday,11,4,1
70198,April,Tuesday,16,4,1
71034,April,Wednesday,13,4,2
71260,April,Thursday,7,4,3
71834,April,Thursday,13,4,3
71852,April,Thursday,13,4,3
72269,April,Friday,8,4,4
72285,April,Friday,9,4,4
72714,April,Friday,14,4,4
73135,April,Saturday,9,4,5
73158,April,Saturday,9,4,5
73977,April,Sunday,9,4,6
74463,April,Sunday,17,4,6
74469,April,Sunday,17,4,6
74925,April,Monday,10,4,0
75524,April,Tuesday,7,4,1
75600,April,Tuesday,8,4,1
75829,April,Tuesday,10,4,1
76497,April,Wednesday,8,4,2
76514,April,Wednesday,8,4,2
76729,April,Wednesday,10,4,2
76930,April,Wednesday,14,4,2
77333,April,Thursday,8,4,3
77954,April,Thursday,15,4,3
77977,April,Thursday,16,4,3
78265,April,Friday,8,4,4
78792,April,Friday,17,4,4
79486,April,Saturday,17,4,5
80053,April,Sunday,10,4,6
80202,April,Sunday,14,4,6
80222,April,Sunday,14,4,6
80369,April,Sunday,18,4,6
34021,March,Wednesday,13,3,2
34880,March,Thursday,16,3,3
35085,March,Friday,7,3,4
35111,March,Friday,8,3,4
35171,March,Friday,10,3,4
35265,March,Friday,12,3,4
35285,March,Friday,12,3,4
35509,March,Friday,15,3,4
35873,March,Saturday,10,3,5
36100,March,Saturday,14,3,5
36468,March,Sunday,9,3,6
36500,March,Sunday,9,3,6
36735,March,Sunday,14,3,6
36744,March,Sunday,14,3,6
37075,March,Monday,7,3,0
37093,March,Monday,8,3,0
37189,March,Monday,10,3,0
37728,March,Tuesday,7,3,1
37735,March,Tuesday,7,3,1
38539,March,Wednesday,9,3,2
38818,March,Wednesday,13,3,2
39008,March,Wednesday,18,3,2
39987,March,Friday,8,3,4
40751,March,Saturday,8,3,5
41116,March,Saturday,15,3,5
41461,March,Sunday,9,3,6
41581,March,Sunday,10,3,6
41651,March,Sunday,11,3,6
41814,March,Sunday,17,3,6
41932,March,Monday,7,3,0
42179,March,Monday,9,3,0
42346,March,Monday,11,3,0
42366,March,Monday,11,3,0
43795,March,Wednesday,11,3,2
43967,March,Wednesday,16,3,2
44167,March,Thursday,7,3,3
44382,March,Thursday,9,3,3
44856,March,Friday,7,3,4
45086,March,Friday,9,3,4
45812,March,Saturday,9,3,5
46518,March,Sunday,9,3,6
46983,March,Monday,7,3,0
47223,March,Monday,9,3,0
47468,March,Monday,13,3,0
47701,March,Tuesday,7,3,1
47863,March,Tuesday,9,3,1
48064,March,Tuesday,10,3,1
48405,March,Wednesday,7,3,2
48535,March,Wednesday,9,3,2
49110,March,Thursday,7,3,3
49627,March,Thursday,17,3,3
49862,March,Friday,8,3,4
50008,March,Friday,10,3,4
50486,March,Saturday,7,3,5
50647,March,Saturday,9,3,5
50677,March,Saturday,9,3,5
50748,March,Saturday,10,3,5
51273,March,Sunday,8,3,6
51285,March,Sunday,8,3,6
51400,March,Sunday,10,3,6
51556,March,Sunday,13,3,6
51579,March,Sunday,14,3,6
51873,March,Monday,8,3,0
52290,March,Monday,13,3,0
52608,March,Tuesday,8,3,1
52994,March,Tuesday,16,3,1
53406,March,Wednesday,12,3,2
53651,March,Wednesday,17,3,2
53654,March,Wednesday,17,3,2
53705,March,Wednesday,18,3,2
53852,March,Thursday,7,3,3
54039,March,Thursday,9,3,3
54086,March,Thursday,10,3,3
54233,March,Thursday,14,3,3
54624,March,Friday,9,3,4
54703,March,Friday,10,3,4
54788,March,Friday,11,3,4
136,January,Sunday,11,1,6
202,January,Sunday,12,1,6
257,January,Sunday,13,1,6
403,January,Sunday,16,1,6
1158,January,Tuesday,8,1,1
1206,January,Tuesday,10,1,1
1376,January,Tuesday,14,1,1
1529,January,Tuesday,16,1,1
1706,January,Wednesday,7,1,2
1754,January,Wednesday,9,1,2
1948,January,Wednesday,14,1,2
2250,January,Thursday,9,1,3
2264,January,Thursday,9,1,3
2312,January,Thursday,11,1,3
2485,January,Thursday,14,1,3
2780,January,Friday,8,1,4
2854,January,Friday,10,1,4
3115,January,Friday,16,1,4
3298,January,Saturday,7,1,5
3652,January,Saturday,12,1,5
4113,January,Sunday,10,1,6
4219,January,Sunday,13,1,6
4967,January,Tuesday,6,1,1
5072,January,Tuesday,7,1,1
5273,January,Tuesday,10,1,1
5668,January,Wednesday,7,1,2
5816,January,Wednesday,9,1,2
5987,January,Wednesday,14,1,2
6150,January,Thursday,6,1,3
6295,January,Thursday,9,1,3
6300,January,Thursday,9,1,3
6395,January,Thursday,10,1,3
6441,January,Thursday,11,1,3
6514,January,Thursday,14,1,3
6556,January,Thursday,16,1,3
6907,January,Friday,9,1,4
7143,January,Friday,14,1,4
7730,January,Saturday,15,1,5
7891,January,Sunday,7,1,6
8035,January,Sunday,8,1,6
8147,January,Sunday,9,1,6
8278,January,Sunday,11,1,6
8383,January,Sunday,14,1,6
8692,January,Monday,8,1,0
9696,January,Wednesday,6,1,2
9926,January,Wednesday,9,1,2
10510,January,Thursday,9,1,3
10606,January,Thursday,10,1,3
10894,January,Friday,7,1,4
11090,January,Friday,9,1,4
11258,January,Friday,13,1,4
11465,January,Saturday,7,1,5
11627,January,Saturday,9,1,5
11830,January,Saturday,10,1,5
13060,January,Monday,17,1,0
13067,January,Monday,17,1,0
13071,January,Monday,17,1,0
13376,January,Tuesday,10,1,1
13820,January,Wednesday,8,1,2
14315,January,Thursday,6,1,3
14549,January,Thursday,10,1,3
14587,January,Thursday,10,1,3
15281,January,Friday,14,1,4
15344,January,Friday,15,1,4
16406,January,Monday,6,1,0
16889,January,Tuesday,6,1,1
17137,January,Tuesday,10,1,1
17356,February,Wednesday,7,2,2
17748,February,Wednesday,16,2,2
18221,February,Thursday,15,2,3
18313,February,Thursday,16,2,3
18541,February,Friday,10,2,4
18618,February,Friday,12,2,4
18736,February,Friday,14,2,4
19054,February,Saturday,7,2,5
19117,February,Saturday,9,2,5
19129,February,Saturday,9,2,5
19368,February,Saturday,14,2,5
19683,February,Sunday,9,2,6
19704,February,Sunday,9,2,6
19761,February,Sunday,11,2,6
19849,February,Sunday,12,2,6
20498,February,Monday,16,2,0
20697,February,Tuesday,7,2,1
20935,February,Tuesday,10,2,1
20943,February,Tuesday,10,2,1
21024,February,Tuesday,12,2,1
21277,February,Wednesday,7,2,2
21331,February,Wednesday,8,2,2
21370,February,Wednesday,9,2,2
21491,February,Wednesday,10,2,2
22823,February,Friday,12,2,4
23170,February,Saturday,8,2,5
23288,February,Saturday,9,2,5
23482,February,Saturday,15,2,5
23616,February,Sunday,6,2,6
23768,February,Sunday,9,2,6
23853,February,Sunday,10,2,6
23889,February,Sunday,10,2,6
24489,February,Monday,10,2,0
24580,February,Monday,11,2,0
24805,February,Tuesday,7,2,1
25408,February,Wednesday,7,2,2
25580,February,Wednesday,8,2,2
25679,February,Wednesday,9,2,2
26094,February,Thursday,7,2,3
26296,February,Thursday,9,2,3
26496,February,Thursday,14,2,3
26837,February,Friday,9,2,4
28278,February,Sunday,13,2,6
28378,February,Sunday,16,2,6
28672,February,Monday,9,2,0
28727,February,Monday,9,2,0
28809,February,Monday,10,2,0
28874,February,Monday,12,2,0
28896,February,Monday,13,2,0
29208,February,Tuesday,9,2,1
29403,February,Tuesday,10,2,1
29519,February,Tuesday,14,2,1
29694,February,Wednesday,7,2,2
29811,February,Wednesday,9,2,2
29831,February,Wednesday,9,2,2
30724,February,Thursday,17,2,3
30905,February,Friday,8,2,4
31443,February,Saturday,7,2,5
31566,February,Saturday,9,2,5
32082,February,Sunday,8,2,6
32188,February,Sunday,10,2,6
32224,February,Sunday,10,2,6
32349,February,Sunday,14,2,6
32644,February,Monday,8,2,0
32991,February,Monday,13,2,0
33012,February,Monday,14,2,0
33090,February,Monday,16,2,0
33268,February,Tuesday,8,2,1
17645,February,Wednesday,15,2,2
17731,February,Wednesday,16,2,2
18189,February,Thursday,14,2,3
18569,February,Friday,11,2,4
18660,February,Friday,12,2,4
19039,February,Friday,19,2,4
19041,February,Friday,19,2,4
19400,February,Saturday,14,2,5
19446,February,Saturday,16,2,5
19452,February,Saturday,16,2,5
19582,February,Saturday,18,2,5
19771,February,Sunday,11,2,6
19899,February,Sunday,13,2,6
19917,February,Sunday,14,2,6
20067,February,Sunday,17,2,6
20121,February,Sunday,18,2,6
20409,February,Monday,14,2,0
20437,February,Monday,15,2,0
20445,February,Monday,15,2,0
20883,February,Tuesday,9,2,1
21146,February,Tuesday,17,2,1
21631,February,Wednesday,14,2,2
21872,February,Thursday,7,2,3
21980,February,Thursday,9,2,3
21983,February,Thursday,9,2,3
22229,February,Thursday,12,2,3
22718,February,Friday,10,2,4
23737,February,Sunday,8,2,6
24934,February,Tuesday,8,2,1
25444,February,Wednesday,7,2,2
25620,February,Wednesday,9,2,2
25656,February,Wednesday,9,2,2
25854,February,Wednesday,14,2,2
25907,February,Wednesday,16,2,2
26067,February,Thursday,7,2,3
26191,February,Thursday,8,2,3
26488,February,Thursday,14,2,3
26696,February,Friday,7,2,4
27347,February,Saturday,8,2,5
27669,February,Saturday,15,2,5
28129,February,Sunday,10,2,6
28510,February,Monday,7,2,0
28522,February,Monday,7,2,0
28645,February,Monday,9,2,0
28684,February,Monday,9,2,0
28769,February,Monday,10,2,0
28813,February,Monday,10,2,0
28878,February,Monday,12,2,0
28938,February,Monday,14,2,0
29028,February,Monday,17,2,0
29198,February,Tuesday,8,2,1
29376,February,Tuesday,10,2,1
30726,February,Thursday,17,2,3
30945,February,Friday,9,2,4
31361,February,Friday,19,2,4
31984,February,Sunday,7,2,6
32530,February,Sunday,18,2,6
32985,February,Monday,13,2,0
33051,February,Monday,15,2,0
33160,February,Monday,18,2,0
33302,February,Tuesday,9,2,1
33486,February,Tuesday,14,2,1
33687,February,Tuesday,18,2,1
33698,February,Tuesday,19,2,1
830,January,Monday,14,1,0
852,January,Monday,14,1,0
982,January,Monday,16,1,0
1094,January,Monday,19,1,0
1114,January,Monday,19,1,0
1301,January,Tuesday,12,1,1
1691,January,Tuesday,19,1,1
1695,January,Tuesday,19,1,1
2036,January,Wednesday,16,1,2
2114,January,Wednesday,18,1,2
2180,January,Wednesday,19,1,2
2429,January,Thursday,13,1,3
2461,January,Thursday,13,1,3
2468,January,Thursday,13,1,3
2685,January,Thursday,18,1,3
2885,January,Friday,11,1,4
2889,January,Friday,11,1,4
2994,January,Friday,14,1,4
3020,January,Friday,14,1,4
3691,January,Saturday,13,1,5
4452,January,Monday,7,1,0
5381,January,Tuesday,12,1,1
5408,January,Tuesday,13,1,1
5869,January,Wednesday,10,1,2
6272,January,Thursday,8,1,3
7428,January,Saturday,8,1,5
7432,January,Saturday,8,1,5
7560,January,Saturday,10,1,5
8118,January,Sunday,9,1,6
8284,January,Sunday,11,1,6
8479,January,Sunday,18,1,6
8816,January,Monday,10,1,0
8829,January,Monday,10,1,0
8885,January,Monday,10,1,0
9003,January,Monday,14,1,0
9132,January,Monday,19,1,0
9200,January,Tuesday,7,1,1
9648,January,Tuesday,17,1,1
9900,January,Wednesday,9,1,2
9930,January,Wednesday,9,1,2
9976,January,Wednesday,10,1,2
10028,January,Wednesday,10,1,2
10102,January,Wednesday,13,1,2
10163,January,Wednesday,15,1,2
10587,January,Thursday,10,1,3
10852,January,Thursday,18,1,3
10927,January,Friday,7,1,4
11017,January,Friday,8,1,4
11099,January,Friday,9,1,4
11122,January,Friday,9,1,4
11189,January,Friday,10,1,4
11292,January,Friday,14,1,4
11413,January,Friday,18,1,4
11606,January,Saturday,8,1,5
11692,January,Saturday,9,1,5
11697,January,Saturday,9,1,5
11813,January,Saturday,10,1,5
11946,January,Saturday,15,1,5
11988,January,Saturday,17,1,5
11994,January,Saturday,17,1,5
12607,January,Monday,7,1,0
13073,January,Monday,17,1,0
13193,January,Tuesday,7,1,1
13400,January,Tuesday,10,1,1
13709,January,Tuesday,19,1,1
14234,January,Wednesday,17,1,2
14928,January,Friday,7,1,4
15297,January,Friday,14,1,4
15424,January,Friday,18,1,4
15549,January,Saturday,9,1,5
15785,January,Saturday,15,1,5
15983,January,Sunday,8,1,6
16176,January,Sunday,13,1,6
17009,January,Tuesday,8,1,1
34716,March,Thursday,14,3,3
34725,March,Thursday,14,3,3
35061,March,Thursday,19,3,3
35303,March,Friday,12,3,4
35316,March,Friday,12,3,4
35656,March,Friday,17,3,4
35761,March,Friday,19,3,4
35768,March,Friday,19,3,4
36133,March,Saturday,14,3,5
36316,March,Saturday,18,3,5
36388,March,Saturday,19,3,5
36559,March,Sunday,11,3,6
36710,March,Sunday,13,3,6
36747,March,Sunday,14,3,6
36931,March,Sunday,17,3,6
37214,March,Monday,11,3,0
37226,March,Monday,11,3,0
37301,March,Monday,12,3,0
37431,March,Monday,15,3,0
37900,March,Tuesday,9,3,1
38206,March,Tuesday,16,3,1
38255,March,Tuesday,17,3,1
39133,March,Thursday,7,3,3
39285,March,Thursday,9,3,3
39288,March,Thursday,9,3,3
39752,March,Thursday,18,3,3
40293,March,Friday,12,3,4
40329,March,Friday,13,3,4
41330,March,Sunday,7,3,6
41363,March,Sunday,7,3,6
41422,March,Sunday,8,3,6
42198,March,Monday,9,3,0
42220,March,Monday,10,3,0
42402,March,Monday,12,3,0
42922,March,Tuesday,9,3,1
43253,March,Tuesday,17,3,1
43635,March,Wednesday,9,3,2
43713,March,Wednesday,10,3,2
43950,March,Wednesday,16,3,2
44021,March,Wednesday,18,3,2
44626,March,Thursday,14,3,3
44783,March,Thursday,19,3,3
45027,March,Friday,8,3,4
45822,March,Saturday,9,3,5
46124,March,Saturday,15,3,5
46328,March,Sunday,7,3,6
46509,March,Sunday,9,3,6
46546,March,Sunday,9,3,6
46597,March,Sunday,10,3,6
46618,March,Sunday,10,3,6
46788,March,Sunday,14,3,6
47014,March,Monday,7,3,0
47021,March,Monday,7,3,0
47126,March,Monday,8,3,0
47240,March,Monday,9,3,0
47265,March,Monday,9,3,0
47281,March,Monday,9,3,0
47334,March,Monday,10,3,0
47371,March,Monday,10,3,0
47470,March,Monday,13,3,0
47518,March,Monday,14,3,0
47581,March,Monday,16,3,0
47926,March,Tuesday,9,3,1
48048,March,Tuesday,10,3,1
48263,March,Tuesday,17,3,1
48267,March,Tuesday,17,3,1
48668,March,Wednesday,11,3,2
49638,March,Thursday,17,3,3
49697,March,Thursday,19,3,3
49777,March,Friday,7,3,4
49976,March,Friday,10,3,4
50017,March,Friday,10,3,4
50122,March,Friday,12,3,4
50195,March,Friday,14,3,4
50397,March,Friday,19,3,4
50492,March,Saturday,7,3,5
51085,March,Saturday,19,3,5
51464,March,Sunday,11,3,6
52328,March,Monday,14,3,0
52353,March,Monday,15,3,0
53233,March,Wednesday,8,3,2
53368,March,Wednesday,11,3,2
53928,March,Thursday,8,3,3
54121,March,Thursday,10,3,3
54244,March,Thursday,14,3,3
54290,March,Thursday,16,3,3
54622,March,Friday,9,3,4
54934,March,Friday,17,3,4
55478,April,Saturday,15,4,5
55603,April,Saturday,16,4,5
56224,April,Sunday,14,4,6
56243,April,Sunday,14,4,6
56384,April,Sunday,16,4,6
56424,April,Sunday,16,4,6
56607,April,Sunday,19,4,6
56641,April,Sunday,19,4,6
56966,April,Monday,12,4,0
57454,April,Monday,19,4,0
58149,April,Tuesday,18,4,1
58193,April,Tuesday,19,4,1
58419,April,Wednesday,11,4,2
58556,April,Wednesday,13,4,2
58599,April,Wednesday,13,4,2
58609,April,Wednesday,13,4,2
58953,April,Wednesday,18,4,2
59207,April,Thursday,11,4,3
59210,April,Thursday,11,4,3
59272,April,Thursday,12,4,3
59598,April,Thursday,17,4,3
59870,April,Friday,7,4,4
60065,April,Friday,9,4,4
60387,April,Friday,13,4,4
60479,April,Friday,16,4,4
61247,April,Saturday,14,4,5
62251,April,Sunday,15,4,6
62491,April,Monday,7,4,0
63793,April,Tuesday,10,4,1
63870,April,Tuesday,11,4,1
64411,April,Wednesday,8,4,2
65106,April,Thursday,7,4,3
65647,April,Thursday,12,4,3
66198,April,Friday,9,4,4
66207,April,Friday,9,4,4
66279,April,Friday,10,4,4
66354,April,Friday,10,4,4
66565,April,Friday,15,4,4
66638,April,Friday,17,4,4
66851,April,Saturday,7,4,5
67083,April,Saturday,9,4,5
67220,April,Saturday,10,4,5
67759,April,Sunday,7,4,6
67917,April,Sunday,8,4,6
68113,April,Sunday,10,4,6
68133,April,Sunday,10,4,6
68358,April,Sunday,13,4,6
68709,April,Monday,7,4,0
68855,April,Monday,8,4,0
68864,April,Monday,8,4,0
68913,April,Monday,9,4,0
69248,April,Monday,14,4,0
69649,April,Tuesday,8,4,1
69657,April,Tuesday,8,4,1
69753,April,Tuesday,9,4,1
69796,April,Tuesday,9,4,1
69832,April,Tuesday,10,4,1
69842,April,Tuesday,10,4,1
69904,April,Tuesday,10,4,1
70443,April,Wednesday,7,4,2
70678,April,Wednesday,9,4,2
70743,April,Wednesday,9,4,2
70821,April,Wednesday,10,4,2
70949,April,Wednesday,11,4,2
71046,April,Wednesday,14,4,2
71199,April,Wednesday,18,4,2
71279,April,Thursday,7,4,3
71434,April,Thursday,8,4,3
71488,April,Thursday,9,4,3
71548,April,Thursday,9,4,3
71575,April,Thursday,9,4,3
71600,April,Thursday,9,4,3
71620,April,Thursday,10,4,3
71809,April,Thursday,12,4,3
71836,April,Thursday,13,4,3
71882,April,Thursday,14,4,3
72043,April,Thursday,18,4,3
72262,April,Friday,8,4,4
72271,April,Friday,8,4,4
72388,April,Friday,9,4,4
72391,April,Friday,9,4,4
72520,April,Friday,10,4,4
72742,April,Friday,15,4,4
72796,April,Friday,17,4,4
73301,April,Saturday,11,4,5
73526,April,Saturday,15,4,5
73868,April,Sunday,8,4,6
74465,April,Sunday,17,4,6
74629,April,Monday,7,4,0
74805,April,Monday,9,4,0
74882,April,Monday,10,4,0
74937,April,Monday,10,4,0
75008,April,Monday,11,4,0
75023,April,Monday,11,4,0
75147,April,Monday,14,4,0
75418,April,Monday,19,4,0
75990,April,Tuesday,13,4,1
76112,April,Tuesday,15,4,1
76185,April,Tuesday,17,4,1
76758,April,Wednesday,11,4,2
76899,April,Wednesday,13,4,2
77198,April,Wednesday,19,4,2
78268,April,Friday,8,4,4
78311,April,Friday,9,4,4
78577,April,Friday,14,4,4
78895,April,Friday,18,4,4
79014,April,Saturday,8,4,5
79611,April,Saturday,19,4,5
79868,April,Sunday,9,4,6
79886,April,Sunday,9,4,6
80241,April,Sunday,15,4,6
80285,April,Sunday,16,4,6
81008,May,Monday,15,5,0
81160,May,Monday,16,5,0
81863,May,Tuesday,13,5,1
81978,May,Tuesday,14,5,1
81998,May,Tuesday,14,5,1
82003,May,Tuesday,14,5,1
82187,May,Tuesday,16,5,1
82901,May,Wednesday,12,5,2
83042,May,Wednesday,14,5,2
83388,May,Wednesday,17,5,2
83560,May,Wednesday,19,5,2
83567,May,Wednesday,19,5,2
83569,May,Wednesday,19,5,2
84159,May,Thursday,14,5,3
84259,May,Thursday,16,5,3
84273,May,Thursday,16,5,3
84462,May,Thursday,18,5,3
84519,May,Thursday,18,5,3
84579,May,Thursday,19,5,3
84585,May,Thursday,19,5,3
84862,May,Friday,11,5,4
85112,May,Friday,13,5,4
85152,May,Friday,14,5,4
85461,May,Friday,17,5,4
85549,May,Friday,18,5,4
85880,May,Saturday,11,5,5
85895,May,Saturday,11,5,5
85900,May,Saturday,11,5,5
86002,May,Saturday,12,5,5
86112,May,Saturday,14,5,5
86149,May,Saturday,14,5,5
86162,May,Saturday,14,5,5
86204,May,Saturday,15,5,5
86218,May,Saturday,15,5,5
86412,May,Saturday,17,5,5
86776,May,Sunday,7,5,6
87009,May,Sunday,9,5,6
87418,May,Sunday,13,5,6
88523,May,Monday,14,5,0
89001,May,Tuesday,7,5,1
89780,May,Tuesday,15,5,1
